# x1 x2 x3 x4
# 23331 4
# 11 21 101 4
 6.59733346e-03 -2.00000000e-01 -1.00000000e-01  1.04614383e+00
 1.31946675e-01  0.00000000e+00 -6.00000000e-02  1.02187412e+00
 1.38544008e-01  0.00000000e+00 -6.00000000e-02  1.02187426e+00
 1.45141342e-01  0.00000000e+00 -6.00000000e-02  1.02187425e+00
 1.51738675e-01  0.00000000e+00 -6.00000000e-02  1.02187417e+00
 1.58336009e-01  0.00000000e+00 -6.00000000e-02  1.02187409e+00
 1.64933343e-01  0.00000000e+00 -6.00000000e-02  1.02187408e+00
 1.71530677e-01  0.00000000e+00 -6.00000000e-02  1.02187422e+00
 1.78128010e-01  0.00000000e+00 -6.00000000e-02  1.02187429e+00
 1.84725344e-01  0.00000000e+00 -6.00000000e-02  1.02187421e+00
 1.91322678e-01  0.00000000e+00 -6.00000000e-02  1.02187411e+00
 1.97920012e-01  0.00000000e+00 -6.00000000e-02  1.02187405e+00
 2.04517346e-01  0.00000000e+00 -6.00000000e-02  1.02187408e+00
 2.11114679e-01  0.00000000e+00 -6.00000000e-02  1.02187425e+00
 2.17712013e-01  0.00000000e+00 -6.00000000e-02  1.02187434e+00
 2.24309346e-01  0.00000000e+00 -6.00000000e-02  1.02187427e+00
 2.30906680e-01  0.00000000e+00 -6.00000000e-02  1.02187410e+00
 2.37504014e-01  0.00000000e+00 -6.00000000e-02  1.02187401e+00
 2.44101348e-01  0.00000000e+00 -6.00000000e-02  1.02187403e+00
 2.50698681e-01  0.00000000e+00 -6.00000000e-02  1.02187419e+00
 2.57296015e-01  0.00000000e+00 -6.00000000e-02  1.02187433e+00
 2.63893349e-01  0.00000000e+00 -6.00000000e-02  1.02187432e+00
 2.70490682e-01  0.00000000e+00 -6.00000000e-02  1.02187418e+00
 2.77088016e-01  0.00000000e+00 -6.00000000e-02  1.02187402e+00
 2.83685349e-01  0.00000000e+00 -6.00000000e-02  1.02187400e+00
 2.90282683e-01  0.00000000e+00 -6.00000000e-02  1.02187411e+00
 2.96880017e-01  0.00000000e+00 -6.00000000e-02  1.02187429e+00
 3.03477351e-01  0.00000000e+00 -6.00000000e-02  1.02187434e+00
 3.10074685e-01  0.00000000e+00 -6.00000000e-02  1.02187425e+00
 3.16672018e-01  0.00000000e+00 -6.00000000e-02  1.02187407e+00
 3.23269353e-01  0.00000000e+00 -6.00000000e-02  1.02187401e+00
 3.29866686e-01  0.00000000e+00 -6.00000000e-02  1.02187406e+00
 3.36464019e-01  0.00000000e+00 -6.00000000e-02  1.02187421e+00
 3.43061354e-01  0.00000000e+00 -6.00000000e-02  1.02187433e+00
 3.49658687e-01  0.00000000e+00 -6.00000000e-02  1.02187430e+00
 3.56256021e-01  0.00000000e+00 -6.00000000e-02  1.02187412e+00
 3.62853355e-01  0.00000000e+00 -6.00000000e-02  1.02187405e+00
 3.69450688e-01  0.00000000e+00 -6.00000000e-02  1.02187408e+00
 3.76048022e-01  0.00000000e+00 -6.00000000e-02  1.02187418e+00
 3.82645356e-01  0.00000000e+00 -6.00000000e-02  1.02187428e+00
 3.89242689e-01  0.00000000e+00 -6.00000000e-02  1.02187427e+00
 3.95840023e-01  0.00000000e+00 -6.00000000e-02  1.02187411e+00
 4.02437356e-01  0.00000000e+00 -6.00000000e-02  1.02187408e+00
 4.09034690e-01  0.00000000e+00 -6.00000000e-02  1.02187414e+00
 4.15632024e-01  0.00000000e+00 -6.00000000e-02  1.02187423e+00
 4.22229358e-01  0.00000000e+00 -6.00000000e-02  1.02187427e+00
 4.28826692e-01  0.00000000e+00 -6.00000000e-02  1.02187418e+00
 4.35424025e-01  0.00000000e+00 -6.00000000e-02  1.02187404e+00
 4.42021359e-01  0.00000000e+00 -6.00000000e-02  1.02187407e+00
 4.48618693e-01  0.00000000e+00 -6.00000000e-02  1.02187419e+00
 4.55216027e-01  0.00000000e+00 -6.00000000e-02  1.02187430e+00
 4.61813361e-01  0.00000000e+00 -6.00000000e-02  1.02187430e+00
 4.68410694e-01  0.00000000e+00 -6.00000000e-02  1.02187412e+00
 4.75008028e-01  0.00000000e+00 -6.00000000e-02  1.02187401e+00
 4.81605362e-01  0.00000000e+00 -6.00000000e-02  1.02187407e+00
 4.88202695e-01  0.00000000e+00 -6.00000000e-02  1.02187421e+00
 4.94800029e-01  0.00000000e+00 -6.00000000e-02  1.02187430e+00
 5.01397363e-01  0.00000000e+00 -6.00000000e-02  1.02187424e+00
 5.07994696e-01  0.00000000e+00 -6.00000000e-02  1.02187405e+00
 5.14592030e-01  0.00000000e+00 -6.00000000e-02  1.02187407e+00
 5.21189364e-01  0.00000000e+00 -6.00000000e-02  1.02187420e+00
 5.27786697e-01  0.00000000e+00 -6.00000000e-02  1.02187431e+00
 5.34384031e-01  0.00000000e+00 -6.00000000e-02  1.02187428e+00
 5.40981365e-01  0.00000000e+00 -6.00000000e-02  1.02187404e+00
 5.47578699e-01  0.00000000e+00 -6.00000000e-02  1.02187397e+00
 5.54176032e-01  0.00000000e+00 -6.00000000e-02  1.02187408e+00
 5.60773367e-01  0.00000000e+00 -6.00000000e-02  1.02187425e+00
 5.67370700e-01  0.00000000e+00 -6.00000000e-02  1.02187432e+00
 5.73968034e-01  0.00000000e+00 -6.00000000e-02  1.02187418e+00
 5.80565367e-01  0.00000000e+00 -6.00000000e-02  1.02187406e+00
 5.87162701e-01  0.00000000e+00 -6.00000000e-02  1.02187414e+00
 5.93760035e-01  0.00000000e+00 -6.00000000e-02  1.02187425e+00
 6.00357368e-01  0.00000000e+00 -6.00000000e-02  1.02187427e+00
 6.06954702e-01  0.00000000e+00 -6.00000000e-02  1.02187411e+00
 6.13552036e-01  0.00000000e+00 -6.00000000e-02  1.02187393e+00
 6.20149369e-01  0.00000000e+00 -6.00000000e-02  1.02187401e+00
 6.26746704e-01  0.00000000e+00 -6.00000000e-02  1.02187420e+00
 6.33344037e-01  0.00000000e+00 -6.00000000e-02  1.02187433e+00
 6.39941371e-01  0.00000000e+00 -6.00000000e-02  1.02187426e+00
 6.46538705e-01  0.00000000e+00 -6.00000000e-02  1.02187410e+00
 6.53136038e-01  0.00000000e+00 -6.00000000e-02  1.02187415e+00
 6.59733372e-01  0.00000000e+00 -6.00000000e-02  1.02187427e+00
 6.66330707e-01  0.00000000e+00 -6.00000000e-02  1.02187430e+00
 6.59733346e-03  2.00000000e-02 -6.00000000e-02  1.02009561e+00
 1.31946673e-02  2.00000000e-02 -6.00000000e-02  1.02009579e+00
 1.97920014e-02  2.00000000e-02 -6.00000000e-02  1.02009590e+00
 2.63893344e-02  2.00000000e-02 -6.00000000e-02  1.02009581e+00
 3.29866682e-02  2.00000000e-02 -6.00000000e-02  1.02009565e+00
 3.95840025e-02  2.00000000e-02 -6.00000000e-02  1.02009555e+00
 4.61813354e-02  2.00000000e-02 -6.00000000e-02  1.02009565e+00
 5.27786697e-02  2.00000000e-02 -6.00000000e-02  1.02009581e+00
 5.93760038e-02  2.00000000e-02 -6.00000000e-02  1.02009581e+00
 6.59733373e-02  2.00000000e-02 -6.00000000e-02  1.02009571e+00
 7.25706706e-02  2.00000000e-02 -6.00000000e-02  1.02009562e+00
 7.91680047e-02  2.00000000e-02 -6.00000000e-02  1.02009565e+00
 8.57653388e-02  2.00000000e-02 -6.00000000e-02  1.02009583e+00
 9.23626722e-02  2.00000000e-02 -6.00000000e-02  1.02009583e+00
 9.89600056e-02  2.00000000e-02 -6.00000000e-02  1.02009573e+00
 1.05557339e-01  2.00000000e-02 -6.00000000e-02  1.02009561e+00
 1.12154673e-01  2.00000000e-02 -6.00000000e-02  1.02009558e+00
 1.18752007e-01  2.00000000e-02 -6.00000000e-02  1.02009573e+00
 1.25349341e-01  2.00000000e-02 -6.00000000e-02  1.02009584e+00
 1.31946675e-01  2.00000000e-02 -6.00000000e-02  1.02009581e+00
 1.38544008e-01  2.00000000e-02 -6.00000000e-02  1.02009571e+00
 1.45141342e-01  2.00000000e-02 -6.00000000e-02  1.02009562e+00
 1.51738675e-01  2.00000000e-02 -6.00000000e-02  1.02009564e+00
 1.58336009e-01  2.00000000e-02 -6.00000000e-02  1.02009577e+00
 1.64933343e-01  2.00000000e-02 -6.00000000e-02  1.02009579e+00
 1.71530677e-01  2.00000000e-02 -6.00000000e-02  1.02009574e+00
 1.78128010e-01  2.00000000e-02 -6.00000000e-02  1.02009567e+00
 1.84725344e-01  2.00000000e-02 -6.00000000e-02  1.02009564e+00
 1.91322678e-01  2.00000000e-02 -6.00000000e-02  1.02009571e+00
 1.97920012e-01  2.00000000e-02 -6.00000000e-02  1.02009583e+00
 2.04517346e-01  2.00000000e-02 -6.00000000e-02  1.02009580e+00
 2.11114679e-01  2.00000000e-02 -6.00000000e-02  1.02009570e+00
 2.17712013e-01  2.00000000e-02 -6.00000000e-02  1.02009563e+00
 2.24309346e-01  2.00000000e-02 -6.00000000e-02  1.02009562e+00
 2.30906680e-01  2.00000000e-02 -6.00000000e-02  1.02009572e+00
 2.37504014e-01  2.00000000e-02 -6.00000000e-02  1.02009585e+00
 2.44101348e-01  2.00000000e-02 -6.00000000e-02  1.02009583e+00
 2.50698681e-01  2.00000000e-02 -6.00000000e-02  1.02009570e+00
 2.57296015e-01  2.00000000e-02 -6.00000000e-02  1.02009561e+00
 2.63893349e-01  2.00000000e-02 -6.00000000e-02  1.02009560e+00
 2.70490682e-01  2.00000000e-02 -6.00000000e-02  1.02009569e+00
 2.77088016e-01  2.00000000e-02 -6.00000000e-02  1.02009584e+00
 2.83685349e-01  2.00000000e-02 -6.00000000e-02  1.02009586e+00
 2.90282683e-01  2.00000000e-02 -6.00000000e-02  1.02009575e+00
 2.96880017e-01  2.00000000e-02 -6.00000000e-02  1.02009562e+00
 3.03477351e-01  2.00000000e-02 -6.00000000e-02  1.02009560e+00
 3.10074685e-01  2.00000000e-02 -6.00000000e-02  1.02009566e+00
 3.16672018e-01  2.00000000e-02 -6.00000000e-02  1.02009580e+00
 3.23269353e-01  2.00000000e-02 -6.00000000e-02  1.02009586e+00
 3.29866686e-01  2.00000000e-02 -6.00000000e-02  1.02009578e+00
 3.36464019e-01  2.00000000e-02 -6.00000000e-02  1.02009564e+00
 3.43061354e-01  2.00000000e-02 -6.00000000e-02  1.02009562e+00
 3.49658687e-01  2.00000000e-02 -6.00000000e-02  1.02009567e+00
 3.56256021e-01  2.00000000e-02 -6.00000000e-02  1.02009576e+00
 3.62853355e-01  2.00000000e-02 -6.00000000e-02  1.02009584e+00
 3.69450688e-01  2.00000000e-02 -6.00000000e-02  1.02009576e+00
 3.76048022e-01  2.00000000e-02 -6.00000000e-02  1.02009565e+00
 3.82645356e-01  2.00000000e-02 -6.00000000e-02  1.02009565e+00
 3.89242689e-01  2.00000000e-02 -6.00000000e-02  1.02009572e+00
 3.95840023e-01  2.00000000e-02 -6.00000000e-02  1.02009578e+00
 4.02437356e-01  2.00000000e-02 -6.00000000e-02  1.02009579e+00
 4.09034690e-01  2.00000000e-02 -6.00000000e-02  1.02009568e+00
 4.15632024e-01  2.00000000e-02 -6.00000000e-02  1.02009561e+00
 4.22229358e-01  2.00000000e-02 -6.00000000e-02  1.02009568e+00
 4.28826692e-01  2.00000000e-02 -6.00000000e-02  1.02009578e+00
 4.35424025e-01  2.00000000e-02 -6.00000000e-02  1.02009585e+00
 4.42021359e-01  2.00000000e-02 -6.00000000e-02  1.02009579e+00
 4.48618693e-01  2.00000000e-02 -6.00000000e-02  1.02009560e+00
 4.55216027e-01  2.00000000e-02 -6.00000000e-02  1.02009558e+00
 4.61813361e-01  2.00000000e-02 -6.00000000e-02  1.02009569e+00
 4.68410694e-01  2.00000000e-02 -6.00000000e-02  1.02009581e+00
 4.75008028e-01  2.00000000e-02 -6.00000000e-02  1.02009585e+00
 4.81605362e-01  2.00000000e-02 -6.00000000e-02  1.02009571e+00
 4.88202695e-01  2.00000000e-02 -6.00000000e-02  1.02009561e+00
 4.94800029e-01  2.00000000e-02 -6.00000000e-02  1.02009567e+00
 5.01397363e-01  2.00000000e-02 -6.00000000e-02  1.02009578e+00
 5.07994696e-01  2.00000000e-02 -6.00000000e-02  1.02009582e+00
 5.14592030e-01  2.00000000e-02 -6.00000000e-02  1.02009572e+00
 5.21189364e-01  2.00000000e-02 -6.00000000e-02  1.02009556e+00
 5.27786697e-01  2.00000000e-02 -6.00000000e-02  1.02009561e+00
 5.34384031e-01  2.00000000e-02 -6.00000000e-02  1.02009576e+00
 5.40981365e-01  2.00000000e-02 -6.00000000e-02  1.02009588e+00
 5.47578699e-01  2.00000000e-02 -6.00000000e-02  1.02009585e+00
 5.54176032e-01  2.00000000e-02 -6.00000000e-02  1.02009564e+00
 5.60773367e-01  2.00000000e-02 -6.00000000e-02  1.02009559e+00
 5.67370700e-01  2.00000000e-02 -6.00000000e-02  1.02009566e+00
 5.73968034e-01  2.00000000e-02 -6.00000000e-02  1.02009576e+00
 5.80565367e-01  2.00000000e-02 -6.00000000e-02  1.02009576e+00
 5.87162701e-01  2.00000000e-02 -6.00000000e-02  1.02009559e+00
 5.93760035e-01  2.00000000e-02 -6.00000000e-02  1.02009560e+00
 6.00357368e-01  2.00000000e-02 -6.00000000e-02  1.02009575e+00
 6.06954702e-01  2.00000000e-02 -6.00000000e-02  1.02009590e+00
 6.13552036e-01  2.00000000e-02 -6.00000000e-02  1.02009590e+00
 6.20149369e-01  2.00000000e-02 -6.00000000e-02  1.02009566e+00
 6.26746704e-01  2.00000000e-02 -6.00000000e-02  1.02009555e+00
 6.33344037e-01  2.00000000e-02 -6.00000000e-02  1.02009561e+00
 6.39941371e-01  2.00000000e-02 -6.00000000e-02  1.02009572e+00
 6.46538705e-01  2.00000000e-02 -6.00000000e-02  1.02009573e+00
 6.53136038e-01  2.00000000e-02 -6.00000000e-02  1.02009557e+00
 6.59733372e-01  2.00000000e-02 -6.00000000e-02  1.02009559e+00
 6.66330707e-01  2.00000000e-02 -6.00000000e-02  1.02009576e+00
 6.59733346e-03  4.00000000e-02 -6.00000000e-02  1.01843247e+00
 1.31946673e-02  4.00000000e-02 -6.00000000e-02  1.01843239e+00
 1.97920014e-02  4.00000000e-02 -6.00000000e-02  1.01843225e+00
 2.63893344e-02  4.00000000e-02 -6.00000000e-02  1.01843216e+00
 3.29866682e-02  4.00000000e-02 -6.00000000e-02  1.01843227e+00
 3.95840025e-02  4.00000000e-02 -6.00000000e-02  1.01843249e+00
 4.61813354e-02  4.00000000e-02 -6.00000000e-02  1.01843249e+00
 5.27786697e-02  4.00000000e-02 -6.00000000e-02  1.01843237e+00
 5.93760038e-02  4.00000000e-02 -6.00000000e-02  1.01843225e+00
 6.59733373e-02  4.00000000e-02 -6.00000000e-02  1.01843225e+00
 7.25706706e-02  4.00000000e-02 -6.00000000e-02  1.01843240e+00
 7.91680047e-02  4.00000000e-02 -6.00000000e-02  1.01843242e+00
 8.57653388e-02  4.00000000e-02 -6.00000000e-02  1.01843235e+00
 9.23626722e-02  4.00000000e-02 -6.00000000e-02  1.01843227e+00
 9.89600056e-02  4.00000000e-02 -6.00000000e-02  1.01843226e+00
 1.05557339e-01  4.00000000e-02 -6.00000000e-02  1.01843241e+00
 1.12154673e-01  4.00000000e-02 -6.00000000e-02  1.01843247e+00
 1.18752007e-01  4.00000000e-02 -6.00000000e-02  1.01843241e+00
 1.25349341e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 1.31946675e-01  4.00000000e-02 -6.00000000e-02  1.01843223e+00
 1.38544008e-01  4.00000000e-02 -6.00000000e-02  1.01843230e+00
 1.45141342e-01  4.00000000e-02 -6.00000000e-02  1.01843244e+00
 1.51738675e-01  4.00000000e-02 -6.00000000e-02  1.01843245e+00
 1.58336009e-01  4.00000000e-02 -6.00000000e-02  1.01843237e+00
 1.64933343e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 1.71530677e-01  4.00000000e-02 -6.00000000e-02  1.01843227e+00
 1.78128010e-01  4.00000000e-02 -6.00000000e-02  1.01843238e+00
 1.84725344e-01  4.00000000e-02 -6.00000000e-02  1.01843242e+00
 1.91322678e-01  4.00000000e-02 -6.00000000e-02  1.01843238e+00
 1.97920012e-01  4.00000000e-02 -6.00000000e-02  1.01843232e+00
 2.04517346e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 2.11114679e-01  4.00000000e-02 -6.00000000e-02  1.01843232e+00
 2.17712013e-01  4.00000000e-02 -6.00000000e-02  1.01843243e+00
 2.24309346e-01  4.00000000e-02 -6.00000000e-02  1.01843244e+00
 2.30906680e-01  4.00000000e-02 -6.00000000e-02  1.01843235e+00
 2.37504014e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 2.44101348e-01  4.00000000e-02 -6.00000000e-02  1.01843227e+00
 2.50698681e-01  4.00000000e-02 -6.00000000e-02  1.01843233e+00
 2.57296015e-01  4.00000000e-02 -6.00000000e-02  1.01843244e+00
 2.63893349e-01  4.00000000e-02 -6.00000000e-02  1.01843245e+00
 2.70490682e-01  4.00000000e-02 -6.00000000e-02  1.01843235e+00
 2.77088016e-01  4.00000000e-02 -6.00000000e-02  1.01843227e+00
 2.83685349e-01  4.00000000e-02 -6.00000000e-02  1.01843226e+00
 2.90282683e-01  4.00000000e-02 -6.00000000e-02  1.01843232e+00
 2.96880017e-01  4.00000000e-02 -6.00000000e-02  1.01843243e+00
 3.03477351e-01  4.00000000e-02 -6.00000000e-02  1.01843246e+00
 3.10074685e-01  4.00000000e-02 -6.00000000e-02  1.01843236e+00
 3.16672018e-01  4.00000000e-02 -6.00000000e-02  1.01843228e+00
 3.23269353e-01  4.00000000e-02 -6.00000000e-02  1.01843228e+00
 3.29866686e-01  4.00000000e-02 -6.00000000e-02  1.01843233e+00
 3.36464019e-01  4.00000000e-02 -6.00000000e-02  1.01843241e+00
 3.43061354e-01  4.00000000e-02 -6.00000000e-02  1.01843245e+00
 3.49658687e-01  4.00000000e-02 -6.00000000e-02  1.01843235e+00
 3.56256021e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 3.62853355e-01  4.00000000e-02 -6.00000000e-02  1.01843231e+00
 3.69450688e-01  4.00000000e-02 -6.00000000e-02  1.01843237e+00
 3.76048022e-01  4.00000000e-02 -6.00000000e-02  1.01843241e+00
 3.82645356e-01  4.00000000e-02 -6.00000000e-02  1.01843240e+00
 3.89242689e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 3.95840023e-01  4.00000000e-02 -6.00000000e-02  1.01843228e+00
 4.02437356e-01  4.00000000e-02 -6.00000000e-02  1.01843235e+00
 4.09034690e-01  4.00000000e-02 -6.00000000e-02  1.01843243e+00
 4.15632024e-01  4.00000000e-02 -6.00000000e-02  1.01843245e+00
 4.22229358e-01  4.00000000e-02 -6.00000000e-02  1.01843235e+00
 4.28826692e-01  4.00000000e-02 -6.00000000e-02  1.01843223e+00
 4.35424025e-01  4.00000000e-02 -6.00000000e-02  1.01843226e+00
 4.42021359e-01  4.00000000e-02 -6.00000000e-02  1.01843237e+00
 4.48618693e-01  4.00000000e-02 -6.00000000e-02  1.01843246e+00
 4.55216027e-01  4.00000000e-02 -6.00000000e-02  1.01843245e+00
 4.61813361e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 4.68410694e-01  4.00000000e-02 -6.00000000e-02  1.01843226e+00
 4.75008028e-01  4.00000000e-02 -6.00000000e-02  1.01843232e+00
 4.81605362e-01  4.00000000e-02 -6.00000000e-02  1.01843240e+00
 4.88202695e-01  4.00000000e-02 -6.00000000e-02  1.01843242e+00
 4.94800029e-01  4.00000000e-02 -6.00000000e-02  1.01843229e+00
 5.01397363e-01  4.00000000e-02 -6.00000000e-02  1.01843224e+00
 5.07994696e-01  4.00000000e-02 -6.00000000e-02  1.01843233e+00
 5.14592030e-01  4.00000000e-02 -6.00000000e-02  1.01843246e+00
 5.21189364e-01  4.00000000e-02 -6.00000000e-02  1.01843251e+00
 5.27786697e-01  4.00000000e-02 -6.00000000e-02  1.01843236e+00
 5.34384031e-01  4.00000000e-02 -6.00000000e-02  1.01843217e+00
 5.40981365e-01  4.00000000e-02 -6.00000000e-02  1.01843221e+00
 5.47578699e-01  4.00000000e-02 -6.00000000e-02  1.01843235e+00
 5.54176032e-01  4.00000000e-02 -6.00000000e-02  1.01843246e+00
 5.60773367e-01  4.00000000e-02 -6.00000000e-02  1.01843240e+00
 5.67370700e-01  4.00000000e-02 -6.00000000e-02  1.01843228e+00
 5.73968034e-01  4.00000000e-02 -6.00000000e-02  1.01843234e+00
 5.80565367e-01  4.00000000e-02 -6.00000000e-02  1.01843245e+00
 5.87162701e-01  4.00000000e-02 -6.00000000e-02  1.01843247e+00
 5.93760035e-01  4.00000000e-02 -6.00000000e-02  1.01843230e+00
 6.00357368e-01  4.00000000e-02 -6.00000000e-02  1.01843212e+00
 6.06954702e-01  4.00000000e-02 -6.00000000e-02  1.01843219e+00
 6.13552036e-01  4.00000000e-02 -6.00000000e-02  1.01843236e+00
 6.20149369e-01  4.00000000e-02 -6.00000000e-02  1.01843249e+00
 6.26746704e-01  4.00000000e-02 -6.00000000e-02  1.01843242e+00
 6.33344037e-01  4.00000000e-02 -6.00000000e-02  1.01843231e+00
 6.39941371e-01  4.00000000e-02 -6.00000000e-02  1.01843238e+00
 6.46538705e-01  4.00000000e-02 -6.00000000e-02  1.01843247e+00
 6.53136038e-01  4.00000000e-02 -6.00000000e-02  1.01843244e+00
 6.59733372e-01  4.00000000e-02 -6.00000000e-02  1.01843221e+00
 6.66330707e-01  4.00000000e-02 -6.00000000e-02  1.01843208e+00
 6.59733346e-03  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 1.31946673e-02  6.00000000e-02 -6.00000000e-02  1.01687956e+00
 1.97920014e-02  6.00000000e-02 -6.00000000e-02  1.01687961e+00
 2.63893344e-02  6.00000000e-02 -6.00000000e-02  1.01687977e+00
 3.29866682e-02  6.00000000e-02 -6.00000000e-02  1.01687976e+00
 3.95840025e-02  6.00000000e-02 -6.00000000e-02  1.01687963e+00
 4.61813354e-02  6.00000000e-02 -6.00000000e-02  1.01687949e+00
 5.27786697e-02  6.00000000e-02 -6.00000000e-02  1.01687948e+00
 5.93760038e-02  6.00000000e-02 -6.00000000e-02  1.01687966e+00
 6.59733373e-02  6.00000000e-02 -6.00000000e-02  1.01687974e+00
 7.25706706e-02  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 7.91680047e-02  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 8.57653388e-02  6.00000000e-02 -6.00000000e-02  1.01687955e+00
 9.23626722e-02  6.00000000e-02 -6.00000000e-02  1.01687967e+00
 9.89600056e-02  6.00000000e-02 -6.00000000e-02  1.01687971e+00
 1.05557339e-01  6.00000000e-02 -6.00000000e-02  1.01687964e+00
 1.12154673e-01  6.00000000e-02 -6.00000000e-02  1.01687956e+00
 1.18752007e-01  6.00000000e-02 -6.00000000e-02  1.01687954e+00
 1.25349341e-01  6.00000000e-02 -6.00000000e-02  1.01687965e+00
 1.31946675e-01  6.00000000e-02 -6.00000000e-02  1.01687975e+00
 1.38544008e-01  6.00000000e-02 -6.00000000e-02  1.01687971e+00
 1.45141342e-01  6.00000000e-02 -6.00000000e-02  1.01687962e+00
 1.51738675e-01  6.00000000e-02 -6.00000000e-02  1.01687954e+00
 1.58336009e-01  6.00000000e-02 -6.00000000e-02  1.01687955e+00
 1.64933343e-01  6.00000000e-02 -6.00000000e-02  1.01687968e+00
 1.71530677e-01  6.00000000e-02 -6.00000000e-02  1.01687972e+00
 1.78128010e-01  6.00000000e-02 -6.00000000e-02  1.01687967e+00
 1.84725344e-01  6.00000000e-02 -6.00000000e-02  1.01687960e+00
 1.91322678e-01  6.00000000e-02 -6.00000000e-02  1.01687957e+00
 1.97920012e-01  6.00000000e-02 -6.00000000e-02  1.01687963e+00
 2.04517346e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 2.11114679e-01  6.00000000e-02 -6.00000000e-02  1.01687967e+00
 2.17712013e-01  6.00000000e-02 -6.00000000e-02  1.01687962e+00
 2.24309346e-01  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 2.30906680e-01  6.00000000e-02 -6.00000000e-02  1.01687960e+00
 2.37504014e-01  6.00000000e-02 -6.00000000e-02  1.01687968e+00
 2.44101348e-01  6.00000000e-02 -6.00000000e-02  1.01687970e+00
 2.50698681e-01  6.00000000e-02 -6.00000000e-02  1.01687964e+00
 2.57296015e-01  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 2.63893349e-01  6.00000000e-02 -6.00000000e-02  1.01687958e+00
 2.70490682e-01  6.00000000e-02 -6.00000000e-02  1.01687961e+00
 2.77088016e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 2.83685349e-01  6.00000000e-02 -6.00000000e-02  1.01687970e+00
 2.90282683e-01  6.00000000e-02 -6.00000000e-02  1.01687963e+00
 2.96880017e-01  6.00000000e-02 -6.00000000e-02  1.01687958e+00
 3.03477351e-01  6.00000000e-02 -6.00000000e-02  1.01687958e+00
 3.10074685e-01  6.00000000e-02 -6.00000000e-02  1.01687962e+00
 3.16672018e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 3.23269353e-01  6.00000000e-02 -6.00000000e-02  1.01687970e+00
 3.29866686e-01  6.00000000e-02 -6.00000000e-02  1.01687961e+00
 3.36464019e-01  6.00000000e-02 -6.00000000e-02  1.01687958e+00
 3.43061354e-01  6.00000000e-02 -6.00000000e-02  1.01687961e+00
 3.49658687e-01  6.00000000e-02 -6.00000000e-02  1.01687965e+00
 3.56256021e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 3.62853355e-01  6.00000000e-02 -6.00000000e-02  1.01687966e+00
 3.69450688e-01  6.00000000e-02 -6.00000000e-02  1.01687957e+00
 3.76048022e-01  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 3.82645356e-01  6.00000000e-02 -6.00000000e-02  1.01687965e+00
 3.89242689e-01  6.00000000e-02 -6.00000000e-02  1.01687971e+00
 3.95840023e-01  6.00000000e-02 -6.00000000e-02  1.01687970e+00
 4.02437356e-01  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 4.09034690e-01  6.00000000e-02 -6.00000000e-02  1.01687953e+00
 4.15632024e-01  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 4.22229358e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 4.28826692e-01  6.00000000e-02 -6.00000000e-02  1.01687975e+00
 4.35424025e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 4.42021359e-01  6.00000000e-02 -6.00000000e-02  1.01687955e+00
 4.48618693e-01  6.00000000e-02 -6.00000000e-02  1.01687955e+00
 4.55216027e-01  6.00000000e-02 -6.00000000e-02  1.01687961e+00
 4.61813361e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 4.68410694e-01  6.00000000e-02 -6.00000000e-02  1.01687970e+00
 4.75008028e-01  6.00000000e-02 -6.00000000e-02  1.01687957e+00
 4.81605362e-01  6.00000000e-02 -6.00000000e-02  1.01687957e+00
 4.88202695e-01  6.00000000e-02 -6.00000000e-02  1.01687966e+00
 4.94800029e-01  6.00000000e-02 -6.00000000e-02  1.01687974e+00
 5.01397363e-01  6.00000000e-02 -6.00000000e-02  1.01687969e+00
 5.07994696e-01  6.00000000e-02 -6.00000000e-02  1.01687951e+00
 5.14592030e-01  6.00000000e-02 -6.00000000e-02  1.01687947e+00
 5.21189364e-01  6.00000000e-02 -6.00000000e-02  1.01687959e+00
 5.27786697e-01  6.00000000e-02 -6.00000000e-02  1.01687973e+00
 5.34384031e-01  6.00000000e-02 -6.00000000e-02  1.01687979e+00
 5.40981365e-01  6.00000000e-02 -6.00000000e-02  1.01687965e+00
